"","date","rides"
"143798",2005-02-14,5960
"143822",2008-12-13,1468
"143828",2013-11-07,7869
"143846",2007-09-21,6500
"144017",2017-11-23,1011
"144052",2005-07-13,3749
"144120",2001-05-25,1979
"144189",2012-05-28,1278
"144320",2017-05-12,3293
"144421",2008-04-16,5761
"144483",2013-08-07,3678
"144996",2001-09-13,6008
"145066",2001-10-11,6189
"145308",2007-02-04,701
"145419",2002-02-08,5289
"145634",2015-11-10,8240
"145639",2007-03-05,4977
"145765",2006-12-08,5775
"146006",2014-11-19,7547
"146198",2006-05-29,841
"146278",2012-10-30,7980
"146612",2015-08-12,2963
"146642",2002-10-03,7247
"146693",2006-11-03,6197
"147204",2012-12-25,423
"147381",2014-05-05,5676
"147613",2001-04-09,4322
"147646",2015-03-15,1586
"147733",2016-07-27,4058
"147872",2010-06-21,3529
"148020",2012-07-31,3637
"148619",2005-07-23,1309
"148710",2013-10-04,8161
"149040",2015-02-26,6713
"149073",2017-07-24,3743
"149164",2011-08-15,3249
"149333",2005-10-31,6520
"149359",2012-09-18,8279
"149423",2015-03-01,1410
"149644",2012-03-27,6661
"149682",2012-03-15,7598
"149834",2011-10-02,1819
"149969",2009-07-04,1144
"149992",2013-09-06,7032
"150058",2016-08-13,1470
"150301",2014-07-27,1315
"150436",2011-09-16,7794
"150606",2006-02-12,1187
"150620",2008-10-05,1434
"150936",2006-04-10,5999
"150998",2014-01-17,7129
"151508",2008-04-21,5370
"151537",2016-09-24,2871
"151570",2001-08-23,6067
"151783",2009-01-01,819
"151791",2006-01-10,6453
"151842",2013-01-27,1567
"152059",2010-08-03,3185
"152065",2013-06-03,3627
"152314",2006-06-24,1309
"152499",2006-12-12,4609
"152596",2002-04-30,4358
"152736",2001-09-17,6042
"153118",2002-03-02,1264
"153146",2014-07-08,3714
"153470",2013-05-16,3448
"153532",2001-06-13,2897
"153596",2011-07-03,1514
"153646",2008-09-15,6606
"153777",2010-02-25,5785
"153824",2014-07-04,1466
"153919",2002-06-07,3466
"153958",2009-02-25,5865
"154349",2012-09-21,7907
"154426",2012-03-09,6940
"154893",2005-05-26,2638
"155132",2005-01-04,2479
"155230",2008-12-09,4782
"155276",2013-02-01,6498
"155306",2009-03-26,2855
"155382",2010-01-26,5956
"155383",2012-02-02,7254
"155545",2015-08-30,1824
"155769",2017-01-04,2828
"155890",2007-08-16,2367
"156141",2010-12-03,6531
"156365",2004-08-19,3250
"156444",2016-04-08,7242
"156526",2004-11-29,5928
"156766",2009-01-06,2549
"156929",2014-07-10,4183
"157064",2014-12-29,1658
"157071",2013-07-14,1642
"157212",2013-07-08,4241
"157332",2001-10-02,6123
"157336",2004-08-22,1247
"157374",2012-07-05,3475
"157387",2013-03-07,7413
"157448",2017-07-28,3450
"157566",2012-09-04,8030
"157601",2001-03-31,1585
"157786",2016-05-27,3098
"157795",2006-07-18,3694
"157894",2014-04-18,6617
"158068",2007-05-02,5119
"158349",2016-09-26,8312
"158524",2001-04-19,4199
"158712",2007-10-31,6298
"158975",2014-03-30,1996
"159039",2006-01-18,6759
"159296",2005-10-19,7081
"159340",2016-06-17,3598
"159374",2009-07-30,3233
"159491",2013-02-20,7384
"159528",2010-04-14,6034
"159629",2004-02-11,6164
"159810",2003-11-24,6203
"159811",2008-03-27,2456
"159836",2005-05-27,2494
"159999",2005-04-15,5675
"160007",2006-06-30,3730
"160348",2010-02-07,1056
"160403",2009-03-02,5486
"160630",2015-01-30,6886
"160738",2016-09-16,8507
"160740",2011-07-11,3980
"161258",2010-04-28,5728
"161318",2012-10-07,6138
"161676",2011-07-19,4100
"161982",2016-07-13,3961
"162029",2009-12-09,4971
"162393",2017-05-01,5329
"162420",2009-04-22,5819
"162497",2007-02-16,5070
"162611",2005-12-11,868
"163083",2011-10-30,1875
"163139",2006-03-09,6338
"163236",2006-11-09,6378
"163263",2012-12-08,2923
"163290",2009-05-02,1855
"163350",2008-09-13,1870
"163371",2015-08-26,8409
"163405",2014-12-02,7094
"163655",2009-12-23,1759
"163715",2017-06-16,3618
"163869",2014-08-06,3609
"164104",2007-06-05,3303
"164531",2008-07-30,3471
"164724",2006-10-11,6701
"164763",2017-04-12,7160
"164819",2007-01-29,5584
"165158",2015-03-03,6693
"165493",2009-10-27,6349
"165501",2002-03-08,5310
"165562",2015-04-20,6581
"165622",2003-05-13,2835
"165794",2014-01-09,3284
"166060",2013-05-22,3595
"166183",2005-12-10,1364
"166278",2004-10-06,6940
"166319",2003-04-02,6095
"166336",2007-04-20,5078
"166425",2016-01-02,936
"166563",2012-10-29,7708
"166598",2009-05-24,879
"166664",2016-10-26,8224
"166754",2008-02-06,5618
"167244",2009-01-22,6290
"167610",2002-01-17,5748
"167613",2008-10-18,2396
"167650",2010-10-28,7520
"167799",2002-05-08,2693
"167930",2004-10-24,1076
"168086",2001-03-04,591
"168337",2013-10-05,3015
"168509",2004-05-15,1277
"168595",2015-10-04,2016
"168620",2013-04-24,7142
"168670",2014-05-15,3590
"169240",2016-05-20,3325
"169291",2003-06-23,3323
"169302",2009-07-12,972
"169444",2003-05-19,2422
"169540",2016-04-04,7013
"169709",2014-01-10,3531
"169792",2010-06-06,922
"169826",2013-11-03,2306
"170049",2010-05-15,1285
"170329",2011-06-17,3919
"170346",2002-01-27,954
"170509",2004-10-10,4264
"170809",2012-01-16,2308
"170954",2009-06-11,2794
"171309",2007-02-02,5415
"171313",2010-01-25,5812
"171422",2010-08-18,3868
"171498",2010-10-20,7395
"171609",2015-01-12,7078
"171801",2007-10-05,6352
"171969",2005-04-12,5878
"172526",2003-10-12,4218
"172806",2005-03-22,2632
"172819",2007-08-14,2320
"173264",2011-02-25,6738
"173311",2006-05-18,2791
"173573",2013-07-06,1912
"173939",2016-08-01,3398
"174336",2016-05-31,3361
"174584",2003-05-21,2484
"174666",2013-12-23,1847
"174672",2007-02-23,5331
"174732",2002-12-17,2605
"175224",2002-05-31,2539
"175233",2001-09-18,6182
"175252",2002-04-02,5214
"175311",2001-08-04,855
"175522",2008-10-27,6575
"175610",2013-03-11,7058
"175742",2005-07-22,3333
"176092",2001-12-04,4678
"176177",2014-06-13,3656
"176249",2002-02-28,5449
"176317",2001-02-27,4404
"176476",2002-09-04,7618
"176826",2005-07-03,1858
"176877",2015-05-26,3336
"176881",2003-04-29,5706
"177408",2016-02-14,1471
"177573",2016-07-14,4087
"177598",2007-05-08,4362
"177628",2006-05-20,1415
"177637",2010-10-21,7441
"177642",2013-04-25,7075
"177706",2003-08-29,6769
"177903",2001-08-19,1132
"178102",2004-09-06,998
"178738",2005-10-12,7201
"178836",2016-11-11,7836
"179087",2016-10-15,2893
"179183",2009-01-20,6140
"179308",2008-09-14,1292
"179371",2001-04-20,3896
"179464",2014-04-13,1508
"179492",2001-02-06,4615
"179523",2013-08-16,3431
"179526",2008-05-08,5019
"179698",2011-11-04,7564
"179825",2005-12-04,1092
"179977",2017-02-15,7431
"180016",2017-02-06,7089
"180114",2009-03-17,6100
"180171",2015-08-19,3964
"180547",2003-06-08,773
"180562",2016-07-19,3957
"180653",2009-10-17,1006
"180685",2012-08-22,4242
"180701",2003-05-06,4912
"180759",2017-09-23,2433
"180917",2004-08-03,2497
"180939",2017-09-10,1694
"181077",2013-11-09,3033
"181249",2013-05-10,5406
"181610",2001-05-12,830
"181926",2002-07-18,3450
"182019",2008-12-22,1882
"182168",2004-06-10,3482
"182281",2003-09-17,7327
"182297",2010-07-18,1136
"182339",2017-04-09,1589
"182414",2011-11-24,947
"182417",2009-09-29,6672
"182695",2006-09-14,6952
"182752",2007-12-21,2050
"182773",2012-12-07,7186
"183043",2006-04-20,6278
"183075",2002-06-27,3486
"183095",2011-10-27,7876
"183152",2003-06-02,3421
"183259",2009-02-01,1195
"183368",2001-06-01,2603
"183578",2009-06-24,3326
"183627",2016-09-21,8644
"183822",2010-11-13,2792
"183974",2011-01-02,714
"184126",2014-03-20,7642
"184130",2001-09-21,5874
"184136",2016-11-17,8022
"184190",2006-12-05,5768
"184280",2005-02-05,1761
"184528",2011-02-09,6907
"184546",2010-10-08,7368
"184683",2003-12-23,1933
"184866",2002-06-20,3498
"184942",2010-10-12,7411
"185061",2002-08-26,6727
"185306",2017-10-13,8046
"185478",2011-07-16,1953
"185732",2017-01-03,2703
"185862",2003-11-30,935
"186002",2002-06-23,834
"186161",2006-02-15,6430
"186168",2016-04-09,2460
"186274",2011-03-19,2254
"186360",2012-03-28,6956
"186453",2012-08-26,2052
"186624",2009-03-31,5416
"186767",2005-01-24,6168
"187279",2009-05-08,4474
"187410",2002-09-13,7189
"187488",2012-05-25,3785
"187497",2011-09-08,8275
"187566",2003-06-15,757
"187709",2015-06-07,1299
"187887",2015-11-16,7953
"187990",2003-10-13,6680
"188269",2007-02-27,5340
"188336",2003-04-06,892
"188451",2005-08-12,2535
"188666",2011-12-31,1594
"189277",2004-04-01,5730
"189280",2011-06-30,3973
"189323",2015-01-03,978
"189763",2016-05-28,1674
"189836",2002-09-05,7549
"190071",2003-01-17,5968
"190329",2013-07-10,4572
"190632",2016-07-02,1436
"190656",2007-02-12,5174
"190713",2013-04-22,6772
"190916",2008-10-28,6862
"191030",2005-05-08,937
"191190",2004-01-09,2541
"191323",2007-12-09,966
"191482",2011-10-07,7798
"191535",2013-01-18,7171
"191547",2011-01-24,6548
"191618",2003-12-12,4516
"191620",2009-10-19,6146
"191922",2003-01-21,6357
"191977",2011-09-22,7985
"192041",2002-12-07,1613
"192138",2014-11-24,7161
"192308",2014-10-19,1736
"192673",2015-11-21,2667
"192715",2013-02-22,7349
"192789",2014-10-02,7959
"192883",2015-11-22,1632
"193064",2002-07-17,3544
"193099",2017-03-09,7173
"193223",2012-12-23,1021
"193224",2017-09-25,8459
"193481",2015-05-25,1203
"193497",2014-03-01,2327
"193642",2003-02-07,5868
"193799",2001-02-22,4467
"193963",2016-12-28,1760
"194067",2017-11-08,8549
"194199",2001-10-21,1109
"194200",2012-01-20,7571
"194264",2014-05-20,3793
"194444",2003-04-08,5750
"194465",2017-06-07,3398
"194587",2016-02-28,1660
"194755",2011-11-12,3045
"195070",2007-01-19,5658
"195124",2012-04-16,6846
"195279",2017-08-18,3334
"195302",2015-11-02,8234
"195324",2004-04-15,5974
"195487",2008-09-30,6943
"195656",2011-05-21,1787
"196447",2009-10-06,6545
"196602",2016-11-05,2623
"196664",2017-06-25,1650
"196707",2012-03-08,7204
"196731",2009-12-08,4702
"197090",2012-10-08,7760
"197161",2008-08-31,1559
"197322",2011-12-14,3571
"197436",2015-10-07,8682
"197743",2008-07-25,3471
"198029",2004-12-17,2451
"198130",2005-05-20,2647
"198452",2003-02-02,917
"198594",2009-03-22,1077
"198824",2016-11-14,7893
"198849",2013-06-28,4685
"198941",2016-08-16,3199
"199182",2002-09-12,7342
"199285",2007-04-28,1587
"199371",2002-02-22,3599
"199852",2009-04-06,5496
"199884",2010-09-01,7539
"199978",2016-03-06,1587
"200069",2007-11-20,6057
"200083",2003-06-18,3525
"200086",2006-11-07,6176
"200303",2002-06-05,3608
"200323",2008-11-29,1183
"200584",2016-04-20,7171
"200644",2013-03-01,6905
"200690",2003-12-31,1601
"200692",2011-08-09,3241
"200801",2003-09-11,7440
"200973",2016-02-15,6530
"201064",2003-07-01,3851
"201224",2005-09-03,1738
"201229",2017-06-13,3812
"201248",2011-03-16,7209
"201327",2006-09-10,1136
"201464",2014-05-30,3741
"201692",2016-05-17,3376
"201901",2016-10-31,7999
"202068",2011-04-26,6649
"202214",2009-02-15,1427
"202255",2011-05-20,3658
"202722",2010-09-20,7321
"202756",2005-10-23,1172
"202902",2003-12-26,999
"203031",2011-11-15,7701
"203049",2012-08-25,3680
"203133",2005-10-03,6866
"203221",2013-10-24,8213
"203502",2012-08-29,8250
"203848",2006-04-23,1374
"203940",2012-02-04,2446
"204161",2006-02-05,979
"204220",2010-08-29,2150
"204352",2010-11-07,1612
"204473",2017-02-13,7136
"204481",2014-08-03,1236
"204587",2016-12-14,3143
"204696",2016-04-19,7211
"204947",2017-02-26,1505
"205099",2012-07-22,1474
"205403",2017-06-23,3608
"205865",2005-02-02,6258
"206158",2011-06-29,4406
"206264",2008-05-23,2907
"206647",2016-12-30,1657
"206948",2005-02-06,1075
"207018",2001-01-11,4731
"207268",2013-10-08,8226
"207426",2014-08-31,1851
"207502",2006-12-24,528
"207644",2002-11-26,6506
"207883",2016-07-15,3787
"207980",2014-11-21,7399
"208093",2005-01-21,5681
"208185",2015-08-31,8333
"208227",2003-06-16,3205
"208526",2013-09-21,2518
"208637",2008-01-10,2598
"208761",2014-10-12,5932
"208812",2007-06-11,3331
"208847",2015-10-02,8249
"209226",2017-01-01,997
"209255",2009-04-09,5503
"209654",2013-05-29,3622
"209675",2010-07-03,1422
"209796",2010-10-25,7113
"209979",2002-08-08,2603
"210035",2007-06-25,3206
"210103",2011-10-20,7853
"210226",2007-06-03,855
"210434",2005-07-06,3764
"210484",2003-10-30,6890
"210660",2009-11-14,1902
"210679",2013-08-26,7586
"210778",2010-12-15,3038
"211020",2010-01-03,542
"211193",2014-08-05,3632
"211364",2007-03-27,2446
"211748",2012-09-25,7932
"211976",2010-11-25,872
"212037",2017-09-17,1713
"212085",2009-07-11,1202
"212193",2016-03-04,7205
"212226",2014-12-22,2120
"213010",2010-01-24,931
"213040",2007-01-20,1557
"213224",2001-12-26,1172
"213263",2016-12-29,1738
"213435",2010-03-05,5622
"213441",2011-12-23,1899
"213694",2014-09-09,8043
"214133",2003-04-05,1556
"214176",2004-08-26,6955
"214290",2010-03-26,2593
"214318",2001-08-28,6442
"214338",2002-11-30,925
"214342",2009-06-20,1366
"214363",2009-04-23,5671
"214437",2009-03-29,948
"214685",2008-02-11,5330
"214775",2017-04-10,6729
"215216",2004-03-25,2695
"215264",2007-06-22,3084
"215456",2014-03-09,1674
"215781",2014-03-23,1388
"215865",2010-09-26,1642
"216000",2006-11-30,5963
"216188",2014-05-12,3610
"216295",2006-11-28,6029
"216323",2014-11-28,1432
"216472",2011-08-27,3338
"216681",2001-11-29,5312
"216965",2016-06-04,1580
"217253",2002-08-20,2915
"217367",2003-12-02,6249
"217547",2010-03-02,5976
"217738",2010-06-28,3484
"217752",2003-10-06,6753
"217837",2008-01-12,1099
"218424",2003-10-09,7264
"218468",2012-01-23,7266
"218530",2010-12-26,595
"218965",2012-11-21,6651
"219349",2016-01-26,7618
"219383",2004-10-30,1694
"220049",2006-06-15,3624
"220130",2008-04-25,5825
"220262",2006-07-09,942
"220331",2006-11-05,1253
"220470",2001-01-05,2145
"220745",2009-02-26,5705
"220763",2017-06-29,4012
"220880",2012-09-03,1805
"221008",2011-03-07,6624
"221104",2005-03-17,5899
"221209",2017-05-11,3414
"221236",2012-10-01,7991
"221477",2007-04-02,4870
"221570",2002-07-08,3377
"221996",2013-10-13,6927
"222109",2015-07-16,3955
"222214",2009-12-22,2018
"222378",2002-05-07,2692
"222565",2008-10-13,6497
"222628",2003-11-11,6561
"222829",2012-04-13,6870
"222833",2014-10-13,7747
"222856",2013-03-30,1780
"222896",2006-08-07,2457
"222985",2001-06-23,851
"223087",2004-08-09,2312
"223250",2014-10-20,7764
"223508",2004-11-02,6467
"223898",2017-02-14,7258
"223984",2015-09-04,8264
"224218",2016-03-13,1426
"224260",2014-05-07,5749
"224394",2009-11-09,5938
"224421",2010-06-10,3038
"224541",2009-06-06,1144
"224618",2012-11-20,7770
"224736",2005-07-21,3342
"224787",2004-01-14,6420
"224959",2013-01-23,7133
"225047",2001-05-14,2157
"225079",2017-04-21,6910
"225254",2006-08-04,2649
"225276",2007-05-04,5186
"225351",2010-10-11,7040
"225368",2001-06-25,2920
"225374",2004-11-19,6202
"225747",2005-08-15,2620
"225830",2017-06-05,3390
"226140",2003-01-27,6002
"226330",2012-10-22,7831
"226463",2011-04-22,5966
"226526",2017-05-26,3128
"226533",2001-06-19,2965
"226644",2013-02-26,7227
"226665",2016-02-07,1557
"226911",2007-02-03,1231
"226916",2006-03-13,5891
"227026",2017-08-27,2367
"227212",2016-06-20,3812
"227250",2011-09-07,8211
"227436",2002-06-09,725
"227543",2014-07-24,4742
"227553",2017-06-11,1602
"227963",2012-08-07,3118
"228027",2017-03-06,6886
"228229",2005-02-28,5687
"228277",2006-04-25,6047
"228403",2008-10-22,6836
"228593",2016-12-22,2371
"228939",2017-03-05,1488
"228984",2016-01-11,7331
"229447",2013-06-01,2201
"229724",2007-09-26,6547
"229778",2003-07-30,2880
"229934",2008-10-07,6824
"229999",2003-01-30,6419
"230034",2011-11-23,6194
"230129",2017-01-18,7587
"230194",2002-01-03,2300
"230291",2006-05-28,908
"230435",2012-09-27,8130
"230908",2008-01-20,698
"231009",2005-06-28,3775
"231095",2014-03-02,1520
"231243",2013-12-15,1302
"231548",2008-02-18,4963
"231562",2010-06-11,3502
"231580",2017-07-05,3588
"231794",2012-05-30,3455
"232224",2002-05-15,2534
"232283",2009-05-31,838
"232481",2010-01-11,5469
"232582",2002-07-25,3323
"232963",2014-10-17,8053
"233229",2008-05-20,2902
"233280",2004-07-25,899
"233368",2006-12-07,5544
"233389",2008-03-04,5690
"233488",2003-10-29,6982
"233528",2012-01-07,1681
"233618",2014-05-16,3363
"233668",2005-06-02,3578
"233758",2008-01-31,5945
"233825",2004-09-25,1720
"234015",2004-09-21,6934
"234084",2016-09-12,8277
"234492",2007-01-14,820
"234523",2009-04-18,2133
"234560",2011-05-15,1267
"234721",2002-07-12,3328
"235177",2016-05-22,1287
"235209",2002-03-17,878
"235360",2003-08-03,1062
"235548",2004-04-13,5550
"235573",2008-11-13,6805
"235746",2001-07-27,2445
"235850",2010-09-16,7665
"236038",2003-09-26,6561
"236263",2010-09-02,7713
"236412",2010-09-09,7823
"236539",2009-01-07,2880
"236564",2011-04-27,6518
"236657",2002-12-14,1457
"236747",2015-12-08,5894
"236824",2005-05-04,4472
"237150",2009-03-14,2401
"237215",2016-07-05,3513
"237633",2009-11-29,962
"237679",2008-06-15,956
"237758",2009-08-22,2210
"237921",2016-04-01,7308
"237924",2005-02-12,1589
"238146",2017-07-06,3831
"238797",2016-06-12,1418
"238808",2007-10-01,6253
"238827",2016-03-12,3256
"238838",2012-10-15,7886
"238860",2010-09-29,7130
"239061",2005-11-07,6729
"239203",2014-12-06,2445
"239228",2007-09-14,6458
"239388",2011-04-09,2935
"239412",2009-08-01,1262
"239444",2010-03-23,2467
"239561",2004-01-23,5376
"239642",2001-09-14,5864
"239680",2008-07-26,1570
"239812",2005-01-01,604
"239824",2003-05-10,1420
"239980",2012-10-02,8129
"240004",2001-02-20,4447
"240023",2002-10-19,1919
"240152",2001-11-07,5937
"240168",2012-10-26,7462
"240246",2009-11-13,5973
"240381",2006-12-31,972
"240903",2009-10-14,6533
"241131",2004-05-22,1232
"241152",2005-05-28,1103
"241183",2010-03-24,2527
"241223",2002-11-07,6760
"241313",2002-12-22,601
"241374",2017-11-10,7750
"241530",2014-11-04,7561
"241540",2009-07-02,3439
"241795",2004-05-05,4396
"241848",2014-08-02,1787
"242058",2005-11-12,1901
"242281",2013-05-24,3539
"242357",2008-01-09,2472
"242516",2003-02-09,897
"242609",2013-05-01,6994
"242626",2009-07-24,3046
"242652",2013-05-05,1880
"242661",2004-01-22,5679
"242681",2013-12-30,1800
"242830",2017-02-04,1916
"242967",2017-10-07,2338
"243006",2003-11-25,6394
"243084",2009-11-24,6183
"243227",2014-12-28,748
"243316",2016-02-17,7516
"243623",2012-11-23,1452
"243814",2016-12-15,2686
"243821",2011-05-22,1275
"243961",2017-09-12,8870
"244136",2013-07-01,4176
"244164",2014-04-23,7249
"244343",2009-10-08,6531
"244408",2008-12-15,2778
"244416",2007-11-26,5536
"244486",2005-05-30,787
"244620",2011-01-12,7078
"244839",2002-11-28,672
"245248",2006-05-26,2718
"245374",2006-12-18,2569
"245754",2002-02-07,5575
"245988",2004-05-11,2718
"246159",2008-01-08,2350
"246225",2002-10-12,1936
"246326",2013-04-21,1791
"246337",2004-07-03,1561
"246449",2015-07-30,3760
"246623",2001-06-14,2834
"246765",2015-03-04,6844
"246880",2014-01-07,1925
"247149",2013-08-15,3179
"247194",2010-03-15,5641
"247359",2003-10-27,6754
"247681",2003-06-21,1318
"247773",2002-10-05,1750
"247881",2015-08-20,4300
"248215",2013-07-24,4395
"248289",2007-06-08,3247
"248311",2002-04-23,5241
"248351",2014-11-17,7275
"248956",2016-12-13,3316
"249134",2011-09-09,7814
"249270",2008-03-26,2586
"249272",2014-09-06,2709
"249435",2017-08-30,8930
"249453",2013-02-24,1631
"249482",2002-01-04,2386
"249516",2006-09-02,1631
"249704",2003-11-18,6330
"249832",2017-07-17,3836
"249868",2017-08-07,3128
"250186",2007-02-07,5478
"250211",2016-01-09,1547
"250325",2016-07-06,3837
"250347",2010-08-30,7464
"250480",2001-12-10,2715
"250572",2007-08-24,3510
"250624",2013-07-31,4059
"250857",2008-03-08,1712
"250878",2002-03-30,1807
"250930",2017-07-26,3884
"250960",2005-07-11,3484
"251140",2010-05-02,1230
"251225",2004-06-15,3434
"251243",2011-12-11,1277
"251290",2006-10-05,6807
"251389",2006-08-23,3175
"251412",2005-10-05,7296
"251730",2003-03-23,961
"251824",2001-08-25,1465
"251958",2007-05-10,4516
"251960",2015-12-10,6122
"252124",2005-10-24,6562
"252187",2012-04-04,7193
"252262",2013-09-30,7564
"252270",2009-07-19,849
"252543",2013-12-09,5846
"252581",2017-01-16,2132
"252789",2016-10-17,8296
"252849",2014-05-28,3591
"252901",2002-09-30,7053
"252942",2009-11-25,5141
"253045",2012-03-03,2534
"253153",2017-10-14,2043
"253438",2016-09-09,8473
"253937",2011-01-27,6667
"253954",2009-02-16,5261
"253990",2010-05-22,1297
"254110",2001-07-18,3193
"254111",2002-12-29,503
"254140",2016-05-19,3494
"254230",2002-10-04,6621
"254593",2014-01-21,7373
"254683",2016-04-06,7222
"254689",2006-12-30,858
"254701",2009-01-25,1022
"254726",2005-09-08,7461
"254739",2012-09-07,7984
"254855",2009-12-01,6015
"254868",2004-12-30,1536
"254909",2005-08-04,2553
"254993",2002-09-22,1147
"255060",2012-02-18,2663
"255074",2003-11-19,6822
"255216",2015-08-14,3058
"255294",2004-09-01,7343
"255298",2007-10-19,6232
"255314",2002-01-29,5656
"255499",2008-10-24,6422
"255502",2010-12-04,2328
"255919",2016-08-22,8220
"255986",2015-04-04,2061
"256103",2014-06-07,1722
"256124",2007-09-01,1929
"256209",2011-10-05,7952
"256243",2002-11-09,1668
"256245",2013-05-28,3627
"256691",2002-10-29,6857
"256752",2012-04-29,1765
"257167",2010-01-18,1728
"257206",2005-02-21,5142
"257213",2014-03-29,1867
"257266",2007-09-24,6093
"257304",2007-06-01,3161
"257543",2005-12-31,1073
"257613",2008-02-13,5773
"257968",2006-11-24,1290
"257981",2010-12-24,778
"258036",2010-05-30,1047
"258281",2016-05-06,5681
"258309",2001-02-12,4453
"258333",2005-10-16,1334
"258514",2015-12-15,3697
"258718",2008-04-05,2091
"258724",2013-09-14,2845
"258952",2004-01-07,2494
"259048",2014-02-28,6935
