"","date","rides"
"814989",2001-07-31,9253
"815107",2008-07-15,0
"815141",2006-02-13,8750
"815198",2009-10-16,13118
"815217",2016-12-15,9398
"816058",2015-04-28,9682
"816071",2005-07-29,11471
"816416",2002-10-26,6475
"816721",2010-04-25,7518
"816929",2007-06-22,11417
"816972",2009-04-30,8255
"817445",2005-07-13,9553
"817518",2005-06-06,11333
"818170",2013-01-08,8338
"818202",2002-05-13,8580
"818313",2006-06-09,11297
"818318",2005-09-29,9951
"818548",2001-02-01,7411
"818673",2004-05-21,9712
"818753",2008-05-24,8337
"819629",2003-09-28,7249
"819898",2007-01-26,9066
"820040",2015-09-19,11547
"820143",2006-08-02,9678
"820312",2003-11-04,7418
"820595",2008-12-24,7363
"820853",2015-05-06,10525
"820951",2013-02-14,8735
"820961",2005-10-09,9333
"821059",2007-12-29,8553
"821244",2011-05-12,11162
"821273",2016-06-09,13780
"821436",2013-03-15,12747
"821441",2009-12-20,6711
"821526",2002-03-10,6559
"821572",2012-12-05,8332
"821648",2017-01-22,7951
"821774",2012-11-18,8283
"821918",2016-05-31,12000
"822028",2016-09-28,10728
"822164",2016-01-24,7415
"822246",2016-03-01,8230
"822475",2008-02-19,7668
"822569",2015-10-09,18553
"822764",2012-04-30,10058
"822955",2015-10-10,12541
"823025",2009-11-17,7519
"823271",2016-01-10,8148
"823800",2003-04-05,6238
"823819",2013-06-07,12998
"823825",2004-11-23,8425
"824579",2015-06-22,12748
"824785",2010-12-21,8107
"825051",2017-05-14,11350
"825083",2010-05-29,8698
"825260",2016-06-20,12732
"825477",2010-03-23,7445
"825578",2011-02-25,8184
"825590",2010-11-11,9787
"825771",2012-11-04,8456
"825957",2002-12-25,5103
"826253",2003-08-21,8519
"826254",2001-05-21,10085
"826293",2002-11-12,7677
"826414",2015-07-05,13290
"826463",2004-11-02,7731
"826479",2011-09-27,8577
"826488",2008-06-24,9385
"826508",2010-10-10,9523
"826519",2016-05-17,11547
"826823",2016-10-04,10746
"827039",2007-03-26,10005
"827220",2016-10-05,11443
"827414",2003-07-24,9117
"827514",2003-09-01,9830
"827783",2007-09-29,7521
"827963",2007-08-19,7900
"828006",2007-03-18,7914
"828092",2007-11-05,9124
"828159",2007-02-22,9050
"828311",2001-04-03,7906
"828423",2002-11-30,8476
"828755",2015-01-29,8654
"829153",2002-11-16,6789
"829249",2010-10-22,11878
"829588",2006-11-24,8759
"829597",2011-12-03,7067
"829642",2015-12-26,9470
"829707",2007-11-17,6513
"830091",2017-06-03,10062
"830161",2015-04-11,8844
"830593",2001-12-17,7240
"830776",2006-02-02,8100
"830957",2012-05-20,9476
"831011",2014-11-16,8807
"831043",2011-02-02,1900
"831090",2003-03-01,5761
"831196",2001-01-09,7518
"831441",2013-04-26,11221
"831462",2003-12-05,8672
"831493",2001-03-30,8733
"831586",2002-01-01,5980
"831753",2015-05-04,11090
"831878",2017-11-18,8718
"831888",2003-09-11,8013
"832093",2011-01-09,6761
"832291",2009-07-16,9621
"832316",2002-12-28,7563
"832435",2012-04-01,8008
"832910",2008-11-11,7956
"833178",2015-02-16,9459
"833336",2005-05-09,9944
"833367",2002-10-23,7846
"833450",2011-02-18,9257
"833677",2011-03-14,8640
"833725",2014-01-06,6438
"833800",2011-07-07,10370
"833867",2011-11-29,8807
"834058",2008-09-11,9752
"834248",2005-04-17,7966
"834261",2008-12-22,7945
"834378",2016-08-18,12155
"834577",2005-12-26,10383
"834744",2003-04-18,7547
"835292",2004-07-21,8377
"835297",2004-11-05,10308
"835407",2012-10-30,8133
"835527",2005-03-17,8883
"835535",2012-10-26,12617
"835704",2014-08-04,10331
"835756",2015-09-22,10879
"835925",2007-09-28,11090
"836152",2017-05-16,11043
"836570",2002-04-17,7530
"837187",2017-02-12,8246
"837461",2013-03-23,8017
"837503",2010-09-17,11518
"837566",2005-09-05,11345
"837575",2008-04-12,6725
"837634",2006-01-30,8377
"837871",2005-12-31,7391
"838107",2015-02-15,7112
"838349",2014-07-06,11057
"838401",2002-04-13,6336
"838487",2012-08-19,10128
"838506",2016-11-02,10138
"838609",2006-11-03,11744
"838669",2009-05-30,6978
"838679",2005-05-23,10514
"838686",2005-11-01,8526
"839233",2015-10-01,12657
"839334",2017-10-18,11393
"839908",2001-11-14,6809
"840503",2015-12-04,12206
"840678",2017-07-11,10822
"840740",2012-06-02,8742
"840811",2006-10-25,9073
"841208",2013-12-17,8867
"841229",2002-10-12,8309
"841609",2014-12-11,10223
"841674",2011-07-31,9797
"842318",2015-09-02,11024
"842431",2001-09-27,7463
"842627",2015-02-18,7972
"842995",2004-09-25,7014
"843026",2007-01-27,6187
"843053",2004-04-17,6753
"843266",2016-03-02,9054
"843407",2006-07-02,8771
"843597",2014-05-25,8829
"843606",2009-06-26,10385
"843621",2015-01-02,9125
"844005",2015-05-16,10248
"844153",2014-11-11,8910
"844291",2012-07-28,9600
"844349",2015-02-28,7285
"844502",2001-01-05,8109
"844506",2013-10-15,9334
"844711",2002-12-02,10735
"844774",2012-02-27,8606
"844897",2007-12-02,6145
"844914",2016-05-13,13690
"845128",2007-02-27,8544
"845394",2015-01-08,8865
"845695",2009-07-17,10797
"845717",2012-03-10,7749
"845758",2012-07-11,10256
"845986",2007-02-12,8602
"846022",2008-08-22,11108
"846317",2003-02-21,7962
"846434",2008-04-04,9614
"846481",2014-02-11,7838
"847047",2017-05-01,10909
"847140",2016-06-11,9983
"847203",2005-02-17,8144
"847268",2004-05-03,9071
"847316",2005-10-07,13884
"847417",2015-07-25,10175
"847496",2013-07-29,11179
"847673",2009-03-02,7780
"847755",2012-03-08,9070
"847957",2007-05-02,8672
"847965",2011-01-30,6374
"848039",2002-03-11,7678
"848313",2010-04-26,8829
"848671",2013-07-08,10036
"848904",2015-11-14,9359
"849470",2014-05-11,8491
"849670",2002-05-14,7603
"849772",2001-09-25,6409
"849884",2008-07-09,0
"849899",2002-04-20,6197
"849972",2010-08-26,9879
"850306",2007-06-08,11088
"850551",2003-02-07,7738
"850831",2011-02-24,8110
"850833",2016-03-07,10694
"850885",2002-08-01,9513
"851112",2007-09-14,10182
"851312",2009-01-27,6460
"851313",2012-04-04,8993
"851476",2010-10-09,10063
"851486",2005-11-04,11273
"851740",2013-09-27,11832
"851882",2007-10-21,8133
"851977",2013-10-08,9435
"852100",2006-10-28,8151
"852313",2009-11-11,7542
"852435",2013-07-12,11239
"852756",2004-02-17,7533
"852779",2017-01-09,9521
"852783",2010-04-13,7581
"853066",2012-06-14,12303
"853196",2016-07-25,13365
"853217",2001-09-14,6712
"853379",2005-01-17,8267
"853456",2009-04-20,8356
"853720",2005-08-22,10354
"854200",2005-07-03,7998
"854438",2006-10-12,10201
"854608",2013-06-15,8903
"854655",2002-05-07,7535
"854979",2009-11-15,7612
"855032",2004-12-19,6459
"855533",2005-08-19,12005
"855594",2004-01-25,5784
"855671",2007-03-14,8496
"855893",2005-11-29,9628
"856068",2014-04-01,8661
"856101",2017-01-25,8341
"856251",2005-06-01,8932
"856596",2014-03-12,8012
"856612",2006-09-17,8795
"856663",2015-11-10,11052
"857277",2006-12-18,9226
"857324",2016-03-11,12405
"857384",2003-11-21,9129
"857527",2016-01-19,9581
"857536",2004-04-22,8680
"857935",2016-10-18,10739
"858083",2014-06-06,12020
"858255",2010-01-06,6966
"858260",2009-04-23,8351
"858709",2014-10-12,10244
"858782",2011-01-26,6719
"858871",2014-05-05,9731
"859197",2009-11-26,5984
"859403",2012-04-03,8518
"859432",2007-05-26,8611
"859497",2016-09-29,12019
"859652",2007-02-19,9180
"859689",2013-12-12,9079
"859720",2012-12-15,7509
"859738",2013-08-22,10541
"859882",2001-08-14,9662
"860033",2006-07-07,10983
"860111",2004-05-15,6800
"860178",2003-05-17,6590
"860201",2012-09-17,10297
"861054",2003-08-04,10090
"861083",2015-07-17,14593
"861548",2016-02-29,10001
"861774",2010-09-16,10142
"861825",2002-01-19,5707
"861860",2006-10-01,8531
"862248",2012-11-11,8703
"862464",2011-01-16,6540
"862525",2013-05-14,9430
"862559",2004-07-14,8971
"862597",2002-02-10,5818
"862614",2009-10-31,6472
"862663",2007-07-26,9627
"862951",2013-08-18,10146
"862958",2007-02-18,6962
"863298",2002-06-18,8330
"863307",2014-03-08,7501
"863367",2015-11-03,10622
"863447",2001-03-17,7144
"863722",2003-10-23,8300
"863785",2003-06-14,6855
"863793",2013-10-16,10158
"863897",2004-01-12,7208
"863953",2005-04-21,9168
"864175",2009-01-29,6718
"864522",2014-02-05,7266
"864604",2003-04-24,7875
"864796",2016-01-11,9440
"864809",2015-06-25,13101
"864822",2006-07-27,11017
"864832",2004-03-15,8560
"865009",2009-02-24,6671
"865048",2008-10-03,10391
"865176",2016-05-15,11348
"865262",2001-10-21,6997
"865271",2012-10-25,11102
"865314",2005-03-16,8305
"865408",2016-07-09,10389
"865643",2003-10-29,7653
"865694",2003-05-09,8890
"865751",2006-05-31,9921
"865907",2016-07-27,13453
"865963",2017-11-26,15160
"866085",2017-02-04,7420
"866090",2003-05-18,7640
"866192",2007-04-05,9299
"866960",2003-12-07,5794
"866970",2011-01-23,6447
"867070",2011-06-21,9348
"867087",2008-07-29,8801
"867100",2009-09-12,8741
"867206",2013-07-11,10969
"867274",2007-04-13,10351
"867576",2006-10-14,8787
"867655",2004-01-27,6934
"867769",2007-05-09,9188
"867799",2005-02-21,9038
"868024",2013-09-19,11272
"868243",2016-01-22,9865
"868379",2009-04-25,6156
"868393",2014-07-14,10276
"868425",2011-03-13,7892
"868483",2015-01-28,7676
"868577",2017-03-19,9275
"868704",2001-06-08,10128
"868969",2013-03-05,7660
"869052",2017-10-25,10708
"869166",2004-08-03,8624
"869656",2017-01-23,9808
"869690",2014-07-23,10462
"869828",2013-12-31,8537
"869984",2004-05-05,8042
"870126",2001-08-19,8668
"870353",2013-06-19,10279
"870406",2015-08-03,13500
"870423",2017-05-09,10521
"870534",2013-02-21,8780
"870624",2015-02-07,6828
"871178",2003-09-05,9061
"871213",2015-01-13,7948
"871223",2007-06-23,7794
"871392",2009-08-02,8190
"871581",2001-07-30,10360
"871957",2013-07-20,10177
"872275",2010-06-27,8354
"872755",2008-04-08,7543
"872895",2011-08-27,8546
"872939",2013-12-29,9857
"873160",2013-09-29,10084
"873273",2004-11-16,8246
"873335",2011-06-19,9579
"873351",2012-11-16,12671
"873376",2003-06-07,6502
"873473",2008-05-14,8798
"873744",2006-09-03,8067
"873846",2006-09-22,9572
"873911",2009-12-16,7403
"874483",2017-08-20,11382
"874513",2012-01-20,11389
"874515",2012-11-14,9332
"874540",2011-04-01,9366
"874888",2012-06-16,9201
"874894",2009-07-31,10962
"874929",2015-01-17,7416
"874942",2007-03-19,9601
"874984",2011-09-22,10263
"875107",2010-07-20,9264
"875146",2014-01-01,8350
"875216",2016-04-18,11611
"875478",2012-02-12,7145
"875640",2009-05-19,8296
"875647",2009-08-11,8927
"875672",2002-10-25,10264
"875780",2001-05-08,8079
"875796",2017-03-20,10723
"875864",2010-12-13,9121
"875895",2017-05-20,9590
"875900",2017-09-03,10035
"876131",2001-12-30,6209
"876203",2003-10-12,8710
"876211",2011-03-01,7184
"876355",2016-08-24,10942
"876428",2004-05-26,8415
"876542",2014-02-09,7421
"876646",2011-03-21,9193
"876819",2002-12-30,8936
"877178",2015-03-24,9745
"877345",2009-01-17,5579
"878044",2017-04-14,11820
"878155",2010-11-20,7084
"878551",2017-04-30,9344
"878593",2004-03-21,6884
"878613",2007-04-26,9243
"878741",2005-11-21,8490
"878771",2014-06-11,10129
"878841",2001-11-17,5795
"878860",2011-03-25,9702
"878982",2009-03-16,8444
"879023",2004-09-17,10608
"879047",2008-02-15,9044
"879147",2010-02-08,7499
"879338",2017-07-21,14608
"879646",2009-03-28,7022
"879810",2013-08-11,10239
"879949",2003-04-28,8212
"879956",2017-01-05,10295
"879980",2003-11-14,9758
"879984",2016-12-16,10166
"880067",2010-11-01,9876
"880249",2006-12-26,11066
"880278",2012-01-03,8981
"880357",2004-12-02,8627
"880497",2012-10-05,16175
"880587",2001-09-19,6301
"880714",2015-01-15,9113
"881091",2008-09-19,11204
"881124",2006-02-01,7459
"881143",2013-08-07,10021
"881236",2010-11-05,10586
"881416",2005-01-03,8491
"881578",2015-09-17,14103
"881706",2013-06-22,9288
"881784",2001-02-24,5843
"881923",2006-09-25,10229
"881950",2006-08-13,8925
"881972",2013-06-12,10039
"882101",2013-08-16,12650
"882389",2012-07-23,10807
"882505",2012-12-08,7134
"882661",2013-03-17,7206
"882712",2001-03-24,6703
"882768",2010-08-16,10017
"882924",2016-03-30,9452
"883019",2015-12-05,8669
"883076",2010-05-22,7835
"883262",2016-09-08,11278
"883418",2011-07-20,10004
"883429",2016-09-23,14210
"883563",2016-02-23,9060
"883741",2008-08-13,8955
"884034",2014-08-02,9431
"884037",2006-01-23,8914
"884360",2016-11-12,9243
"884395",2001-06-12,8497
"884448",2012-10-03,9513
"884471",2003-01-26,5726
"884599",2015-11-11,10701
"884711",2011-01-02,8536
"884908",2002-12-24,5776
"886046",2004-08-15,8404
"886067",2015-08-12,12520
"886073",2011-12-20,8243
"886120",2002-10-31,7828
"886336",2003-08-02,8336
"886400",2010-02-16,7199
"886421",2017-08-07,12315
"886461",2009-06-27,7648
"886561",2005-05-31,10546
"886622",2016-12-06,8990
"887182",2001-04-12,8457
"887303",2006-02-27,8713
"887335",2010-10-11,10228
"887553",2015-04-07,9368
"888030",2005-03-18,9515
"888122",2008-04-03,9470
"888213",2008-01-30,7035
"888800",2004-06-02,8599
"888891",2015-11-23,10743
"889190",2009-12-12,6125
"889396",2005-02-01,7084
"889563",2012-05-30,10170
"889725",2005-12-12,9229
"889855",2015-06-15,12396
"890266",2010-09-24,12120
"890464",2011-06-06,10275
"890665",2001-11-03,5590
"890977",2009-07-18,7386
"891043",2016-01-13,8611
"891258",2007-07-23,10119
"891315",2014-12-20,7908
"891412",2012-09-14,12572
"891724",2014-11-23,8204
"891908",2012-09-23,9823
"891943",2011-06-14,10321
"891974",2017-11-30,11196
"892113",2011-10-08,10728
"892129",2017-02-06,9409
"892168",2016-08-06,9981
"892512",2002-10-13,8395
"892933",2016-01-29,9625
"893017",2004-03-11,7834
"893310",2004-07-31,7415
"893326",2004-01-07,7152
"893398",2013-12-28,9487
"893641",2017-07-23,10935
"894013",2013-05-09,10473
"894111",2013-02-26,7342
"894419",2005-05-18,9073
"894504",2003-05-06,7296
"894525",2014-07-18,13050
"894614",2007-07-22,8517
"894706",2005-11-07,9790
"894852",2015-09-11,14516
"894948",2003-03-18,7216
"895031",2007-12-05,7838
"895165",2002-03-18,8134
"895294",2017-10-31,8925
"895502",2007-10-09,8746
"895848",2014-03-28,53
"896037",2011-12-11,7772
"896182",2010-09-29,8504
"896400",2006-04-26,8917
"896596",2013-03-24,8281
"896903",2005-10-04,8229
"897004",2005-11-24,6278
"897016",2002-09-28,6828
"897041",2014-02-12,8152
"897059",2004-04-19,8980
"897218",2006-08-26,7808
"897485",2002-09-15,7415
"897609",2011-10-21,12804
"897749",2005-10-25,8629
"897973",2006-02-08,7338
"898384",2012-05-27,8422
"898723",2002-12-23,7075
"898848",2008-09-16,8602
"899083",2005-05-21,8102
"899104",2004-01-01,5763
"899167",2012-08-23,11519
"899309",2004-10-13,8589
"899686",2007-05-18,11644
"899722",2016-06-15,11845
"899750",2001-02-19,8523
"899811",2015-02-22,7882
"899868",2017-05-06,9154
"899989",2009-07-21,8368
"900413",2006-02-20,9016
"900416",2008-06-07,8042
"900849",2006-02-23,8617
"900918",2014-01-23,8160
"900934",2004-05-19,8616
"900986",2011-12-04,7670
"901048",2017-02-24,10382
"901082",2005-06-16,10528
"901430",2012-08-08,10595
"901502",2012-06-03,9517
"901516",2012-04-29,8865
"901573",2013-02-28,8771
"901620",2011-01-21,7674
"901662",2007-09-18,8637
"901779",2007-05-31,9800
"901995",2013-12-02,12120
"902189",2011-11-28,12240
"902227",2007-02-05,7829
"902237",2013-07-24,10041
"902342",2014-01-26,7121
"902682",2011-10-01,8232
"902781",2003-09-22,8615
"902878",2016-08-17,11931
"902888",2003-04-26,5868
"902932",2016-11-25,9295
"902998",2005-07-10,8171
"903137",2008-01-12,5973
"903227",2006-03-22,9353
"903342",2017-07-17,12180
"903394",2005-10-05,8790
"903638",2011-03-04,8724
"903651",2011-06-01,9128
"903786",2004-05-09,6588
"903901",2008-05-31,7429
"904020",2002-10-17,8407
"904135",2002-08-26,9160
"904152",2006-10-11,9262
"904311",2012-12-27,11101
"904407",2010-04-12,8549
"904432",2013-06-27,11696
"904612",2012-04-19,10426
"904654",2008-07-02,8866
"904743",2016-12-08,10324
"904789",2014-11-19,8845
"904895",2011-04-18,9330
"904941",2006-08-29,9009
"904979",2005-03-22,8454
"905132",2002-04-19,8942
"905283",2012-01-02,9111
"905508",2010-06-08,8707
"905553",2010-01-03,7644
"905681",2007-03-01,8146
"905698",2002-06-01,6400
"905784",2010-08-27,11132
"905786",2016-06-03,13471
"905792",2014-12-08,9510
"905893",2016-12-29,10816
"905958",2010-06-26,8313
"906393",2008-10-07,7957
"906441",2004-06-14,9650
"906570",2005-07-08,10299
"906603",2017-06-19,11856
"906717",2007-08-03,13120
"906725",2007-11-30,9418
"906842",2010-12-18,6680
"907083",2001-08-07,8839
"907307",2014-04-18,10703
"907456",2017-03-29,9834
"907776",2005-12-16,9318
"907782",2009-12-29,8849
"908145",2010-07-29,9969
"908452",2010-12-12,6304
"908548",2013-11-16,8076
"908656",2017-01-29,9922
"908658",2008-08-03,9951
"908679",2006-02-17,10379
"908689",2016-11-21,10234
"908810",2003-04-15,7208
"908891",2007-03-17,7745
"909015",2009-08-21,9898
"909053",2002-01-11,7608
"909099",2007-01-21,6760
"909205",2005-04-19,8471
"909272",2007-10-17,8713
"909309",2015-05-05,9579
"909353",2004-01-28,6598
"909368",2014-12-12,10962
"909398",2006-08-14,10450
"909399",2009-09-30,7906
"909410",2010-03-13,6664
"909444",2015-04-25,8614
"909578",2011-02-17,8072
"909661",2006-03-03,9632
"910487",2014-07-02,9815
"910594",2012-03-09,10068
"910680",2005-09-07,9019
"910734",2011-05-07,7294
"910933",2011-11-30,8754
"910994",2012-09-06,10409
"911104",2012-12-12,8358
"911105",2013-03-18,9444
"911129",2002-03-25,7822
"911292",2009-03-04,7296
"911358",2007-02-04,6058
"911400",2005-05-06,10895
"911413",2002-10-09,7848
"911488",2002-12-03,9435
"911528",2002-10-02,7614
"911539",2012-01-19,7705
"911772",2007-06-20,9396
"911790",2010-09-22,8964
"911942",2001-07-23,9952
"912204",2015-01-12,9050
"912236",2005-09-20,8887
"912241",2007-10-28,7247
"912249",2011-03-31,9116
"912370",2015-04-04,7270
"912469",2008-01-24,7541
"912521",2008-01-29,6705
"912551",2003-12-30,8394
"912955",2002-02-28,6928
"913040",2013-04-24,8571
"913045",2016-07-05,13676
"913077",2011-10-11,9692
"913098",2017-06-02,13692
"913131",2004-01-08,7284
"913483",2002-01-07,6921
"913777",2003-11-08,6313
"913903",2004-11-28,12505
"913962",2009-12-27,10148
"914183",2007-11-29,8594
"914231",2015-06-28,10748
"914356",2004-05-11,8278
"914430",2006-11-26,13257
"914481",2007-12-07,9422
"914534",2009-03-21,6914
"914560",2003-03-30,7523
"914588",2009-02-18,5666
"914805",2004-08-23,9669
"914816",2002-03-01,7931
"914929",2007-08-22,9021
"914998",2012-05-06,9208
"915110",2013-11-10,8773
"915305",2015-10-02,14377
"915518",2013-03-07,9286
"915773",2001-11-09,8948
"915891",2011-01-15,6310
"916197",2010-07-10,7453
"916217",2006-05-20,8234
"916404",2004-07-06,9431
"916914",2016-05-19,12372
"916948",2006-01-15,6547
"916983",2016-09-15,13821
"917016",2011-07-24,9130
"917088",2003-03-08,5859
"917324",2016-01-03,9658
"917344",2002-02-09,5239
"917370",2007-10-05,13288
"917376",2014-04-10,9969
"917585",2009-06-20,7953
"917591",2012-05-24,11494
"917907",2007-06-03,8510
"918057",2009-08-14,11449
"918552",2004-03-07,6251
"918754",2005-03-02,7112
"919169",2012-05-18,11833
"919177",2012-09-30,10082
"919317",2003-11-20,8215
"919356",2014-02-18,9180
"920082",2016-12-30,10393
"920091",2017-06-23,14000
"920142",2010-06-05,7363
"920169",2007-01-23,7778
"920249",2004-07-02,10711
"920288",2015-05-11,12152
"920584",2003-08-27,7758
"920719",2007-06-02,8245
"920925",2011-12-02,10595
"920987",2012-11-01,10073
"921040",2011-09-11,9178
"921051",2009-06-21,8448
"921522",2015-04-30,12094
"921563",2013-07-26,12034
"921569",2005-09-08,9511
"921594",2004-03-17,7395
"921644",2011-01-11,7036
"921783",2016-12-22,9005
"921913",2014-11-13,10477
"922053",2002-05-09,8039
"922157",2010-04-30,9468
"922421",2011-01-24,7241
"922751",2013-05-06,10414
"922912",2016-02-03,8258
"922946",2011-02-04,8040
"923240",2016-01-06,9266
"923430",2006-09-06,9812
"923472",2013-06-29,8712
"923647",2008-03-01,6722
"923941",2009-01-25,6647
"924093",2013-05-22,9708
"924109",2011-10-14,12926
"924163",2014-02-07,8843
"924203",2016-12-03,7896
"924212",2008-10-17,11096
"924397",2002-01-31,6834
"924692",2011-04-06,8135
"925027",2002-04-07,6472
"925144",2007-03-21,8279
"925165",2012-02-06,8563
"925213",2004-11-19,9706
"925873",2013-09-20,12410
"925901",2013-10-22,8785
"925981",2015-07-22,11941
"926010",2012-05-01,8504
"926047",2002-09-27,10069
"926123",2001-10-10,6768
"926148",2007-01-17,7995
"926368",2006-03-31,9879
"926565",2010-10-06,8710
"926636",2011-09-05,12300
"926753",2007-03-02,9392
"926927",2002-12-15,6432
"926958",2016-11-17,11358
"927145",2004-11-27,9124
"927344",2001-04-15,6838
"927760",2001-08-10,11638
"927834",2015-11-01,11610
"927878",2016-06-21,11815
"927896",2004-06-19,7266
"928051",2012-02-08,8092
"928173",2011-01-03,8831
"928259",2012-04-07,6931
"928490",2004-03-26,8896
"928502",2016-06-30,12674
"928740",2001-09-09,7951
"928741",2011-03-24,9105
"928801",2016-06-26,10870
"929024",2017-11-23,7629
"929279",2015-08-26,11338
"929293",2002-03-29,7171
"930476",2012-03-02,9216
"930662",2004-04-13,7959
"930937",2007-10-18,9906
"931207",2001-04-08,7071
"931345",2006-07-31,10650
"931464",2014-12-23,8727
"931524",2007-10-23,8362
"931604",2017-05-22,12421
"931888",2010-04-20,7928
"931986",2015-11-05,13417
"931996",2013-05-04,8386
"932357",2007-08-28,8905
"932672",2001-01-08,7854
"932815",2003-05-28,7386
"933013",2011-01-25,6622
"933061",2006-06-30,11636
"933117",2015-12-14,10624
"933276",2013-06-06,11525
"933740",2008-11-02,7194
"933766",2009-10-22,8649
"933915",2005-11-11,11473
"934004",2004-11-24,9361
"934142",2011-11-14,10171
"934257",2016-02-11,9413
"934540",2006-01-18,7687
"934575",2007-09-15,7512
"934889",2017-01-06,9421
"934912",2017-03-03,10901
"934919",2006-03-09,8635
"935013",2006-07-13,11198
"935447",2001-01-02,9301
"935536",2001-05-16,8380
"935723",2002-10-10,9136
"935799",2005-10-03,10009
"935866",2003-06-17,8034
"936164",2012-06-13,11031
"936392",2001-08-18,7631
"936554",2011-10-25,8809
"936651",2002-10-05,7179
"936688",2010-09-27,9777
"936871",2017-10-15,10687
"937127",2013-04-13,8008
"937128",2007-03-30,10118
"937419",2009-09-18,10410
"937448",2011-10-18,8723
"937464",2017-04-18,10165
"937663",2005-10-10,10404
"937778",2010-05-24,9655
"937953",2003-04-23,7337
"937978",2017-04-20,11165
"938001",2010-07-11,8286
"938092",2003-03-29,6233
"938383",2013-01-05,7121
"938398",2008-04-23,8186
"938473",2002-12-08,6368
"938563",2011-02-08,7027
"938631",2009-03-01,6641
"938688",2017-09-20,10707
"938780",2017-11-14,10449
"938874",2017-08-08,11387
"938915",2002-06-07,9332
"939129",2002-12-04,7720
"939376",2007-12-11,7393
"939491",2011-05-31,10292
"939565",2013-01-27,7006
"939698",2012-02-16,8555
"940326",2014-09-01,12579
"940577",2013-07-15,10412
"940746",2013-12-08,7793
"940760",2001-12-09,5869
"940773",2017-04-12,10896
"940872",2004-05-16,7801
"940926",2006-06-25,8831
"940945",2001-06-03,7330
"941035",2017-11-04,8939
"941191",2017-09-11,11580
"941259",2009-06-16,8225
"941374",2015-05-23,11353
"941381",2015-01-30,9507
"941441",2006-09-27,8965
"941672",2001-10-07,6788
"941834",2014-12-19,10110
"941875",2006-02-16,7602
"942042",2012-11-06,8702
"942146",2012-03-22,9506
"942210",2007-10-06,9334
"942357",2002-11-29,7191
"942593",2003-06-10,7790
"942802",2003-06-22,8104
"942889",2011-08-26,11439
"942934",2007-07-03,9575
"943187",2011-03-28,9649
"943483",2016-03-03,9652
"943515",2009-08-01,7640
"943804",2013-05-02,10218
"943922",2013-01-10,8684
"944212",2001-12-22,5822
"944370",2011-05-11,8922
"944508",2011-03-03,7972
"944636",2010-11-16,8694
"944743",2002-06-21,9952
"944888",2010-08-22,8740
"944916",2008-12-08,8040
"944996",2008-01-15,7334
"945013",2001-04-29,7239
"945071",2016-08-07,11180
"945075",2007-10-24,8601
"945104",2016-10-21,14988
"945107",2013-07-21,10425
"945204",2002-11-08,9652
"945398",2015-12-03,11392
"945426",2006-03-21,9383
"945659",2016-05-09,12144
"945789",2004-01-24,5379
"945997",2006-10-16,9964
"946023",2006-12-25,6666
"946030",2011-07-11,9807
"946048",2010-12-29,9646
"946674",2005-04-27,8353
"946740",2010-12-24,6123
"947282",2015-07-06,13256
"947388",2014-03-31,9748
"947722",2008-09-22,9404
"947730",2017-06-17,8924
"947731",2006-03-18,7084
"947994",2002-08-03,7232
"948160",2010-01-09,5943
"948496",2001-07-08,8534
"948548",2013-06-24,10447
"948591",2001-09-24,7192
"948726",2017-11-29,9679
"948758",2016-11-14,12032
"948766",2007-02-01,8105
"948839",2009-01-04,7793
"949087",2005-04-04,9257
"949214",2010-06-25,11421
"949307",2008-07-04,8853
"949395",2001-08-15,9360
"949439",2008-04-10,8185
"949687",2003-04-10,7939
"949720",2003-02-01,5323
"949850",2002-10-03,8461
"949995",2017-07-31,12415
"950141",2008-08-01,14712
"950423",2009-06-18,9147
"950560",2016-03-15,9905
"950693",2017-07-25,11641
"951063",2002-08-09,10870
"951105",2009-05-16,7424
"951188",2014-11-07,12700
"951250",2007-03-05,9141
"951571",2002-07-09,8154
"951654",2017-08-27,11130
"951786",2013-02-18,9266
"952378",2015-02-06,9350
"952414",2003-10-08,7654
"952494",2013-07-03,11394
"952625",2009-12-02,7253
"952805",2012-11-09,12918
"953022",2003-12-04,8106
"953064",2004-09-24,10533
"953183",2016-11-09,10514
"953383",2016-02-21,8496
"953465",2012-05-29,10972
"953518",2002-01-03,7189
"953694",2005-11-08,8481
"953936",2010-04-16,9943
"954469",2007-02-09,9074
"954596",2005-08-24,9160
"954611",2014-04-21,10153
"954722",2003-10-20,8963
"954834",2011-07-25,10551
"954973",2010-02-14,6192
"955133",2004-09-08,8957
"955160",2004-08-20,10958
"955332",2005-03-20,7672
"955358",2005-05-05,9563
"955378",2012-08-05,10648
"955432",2004-09-06,10950
"955514",2007-07-01,8544
"955626",2014-08-16,9208
"955814",2007-03-11,7887
"955856",2004-04-20,7875
"956146",2010-06-23,8380
"956209",2004-10-11,10500
"956270",2004-03-08,8369
"956271",2005-12-18,7237
"956379",2010-04-22,9153
"956446",2017-08-10,12901
"956562",2013-05-24,13509
"956608",2006-11-11,8779
"956681",2005-09-26,10058
"956775",2015-06-19,13622
"956777",2001-05-07,9078
"956849",2003-07-28,9183
"957002",2001-12-12,6589
"957154",2002-03-07,7057
"957374",2001-01-15,8146
"957981",2009-02-16,8740
"958786",2006-10-23,10342
"958788",2006-12-01,9005
"959017",2006-03-25,7652
"959025",2003-11-06,8573
"959063",2008-12-25,5582
