"","date","rides"
"534011",2006-09-17,10567
"534120",2008-02-10,2562
"534309",2002-05-01,5516
"534472",2003-05-05,10088
"534547",2010-11-24,5012
"534597",2002-10-24,5510
"534638",2011-12-13,6123
"534732",2002-04-03,5353
"534878",2001-07-15,9804
"535028",2004-01-04,1967
"535231",2011-07-02,16644
"535537",2004-09-01,4939
"535544",2002-05-03,5689
"535785",2001-06-17,9618
"535822",2006-09-19,5795
"535850",2011-02-11,6431
"535871",2004-07-16,14456
"535929",2006-08-18,14952
"536266",2017-03-22,6052
"536274",2014-04-10,11068
"536637",2005-07-20,5174
"536781",2013-01-20,4402
"536814",2015-02-05,6896
"536958",2006-09-01,11952
"537059",2006-04-18,5705
"537228",2005-05-19,5505
"537298",2001-10-10,5636
"537362",2004-05-03,4987
"537732",2003-07-11,15013
"537809",2005-07-11,4950
"537999",2016-06-17,18792
"538561",2014-01-22,6196
"538565",2005-05-12,5622
"538800",2013-03-26,5752
"538879",2015-05-23,5999
"539178",2001-03-09,5333
"539179",2004-03-06,4023
"539211",2006-03-25,4337
"539233",2005-08-22,11977
"539257",2001-02-17,3036
"539258",2014-02-25,6473
"539262",2015-11-07,6226
"539306",2015-11-14,5828
"539846",2007-09-26,6303
"540118",2006-11-14,5546
"540420",2016-09-18,10813
"540583",2012-05-04,15264
"540690",2009-12-10,5383
"540774",2003-10-07,13380
"540874",2006-12-24,1359
"540886",2002-07-25,10194
"540975",2010-10-22,7625
"541009",2009-05-18,5417
"541205",2001-06-12,3187
"541568",2013-02-24,3730
"541625",2002-07-12,11187
"541856",2002-07-09,5178
"541911",2008-05-13,12906
"542024",2004-02-12,4828
"542109",2014-05-30,7439
"542321",2006-05-26,15124
"542334",2010-06-12,16343
"542348",2012-07-19,14374
"542423",2014-07-10,6868
"542481",2012-08-22,6317
"542672",2005-12-31,4707
"543170",2001-08-13,4897
"543275",2004-11-13,4620
"543415",2003-04-20,2101
"543568",2010-03-03,6069
"543655",2005-01-19,5060
"543934",2004-01-01,3249
"543948",2005-04-24,8438
"544091",2005-10-12,5918
"544272",2013-01-13,3931
"544383",2010-12-19,3796
"544524",2014-09-29,6940
"544534",2017-08-29,12942
"544672",2003-10-16,7483
"544791",2006-08-24,12954
"544950",2009-04-23,13707
"544955",2016-03-30,7085
"545117",2015-10-01,7594
"545119",2001-03-21,5279
"545129",2017-08-09,6917
"545159",2001-12-01,3844
"545255",2011-12-11,4452
"545461",2008-03-20,6265
"545556",2016-01-05,6427
"545679",2005-12-15,5484
"545708",2017-11-18,4285
"545771",2015-02-11,6603
"545907",2007-03-19,5463
"546046",2004-12-02,5223
"546235",2011-12-12,5980
"546246",2001-10-21,2888
"546404",2006-06-03,5168
"546450",2004-01-27,5022
"546462",2009-10-20,6480
"546971",2009-09-08,6452
"547038",2009-12-11,5790
"547326",2005-02-09,5111
"547410",2016-03-08,7228
"547688",2013-04-11,9837
"547968",2006-09-05,9836
"548111",2006-03-08,5396
"548359",2015-10-15,8074
"548441",2009-06-23,6024
"548528",2005-02-07,4861
"548919",2012-06-22,8212
"548985",2010-04-01,6531
"549068",2006-10-20,6643
"549283",2015-12-30,4641
"549324",2016-07-12,6733
"549541",2010-12-31,5992
"549567",2013-06-30,19597
"549837",2002-10-12,4579
"549874",2004-11-06,4521
"550127",2010-08-08,16952
"550201",2003-10-23,5739
"550596",2013-09-21,14824
"550624",2016-08-29,12011
"550897",2015-06-07,5006
"550914",2015-05-02,13080
"550979",2005-01-12,5012
"551129",2005-01-27,5069
"551164",2003-05-22,5370
"551415",2016-03-16,6850
"551466",2012-03-05,6165
"551862",2009-02-21,4674
"551970",2007-08-08,5956
"552569",2003-12-28,1814
"552727",2012-06-10,7614
"552907",2009-06-16,11439
"553327",2001-12-19,5102
"553348",2015-12-05,5815
"553381",2015-08-03,6520
"553404",2002-05-05,2688
"553468",2008-08-03,13855
"553737",2005-11-15,5432
"554518",2016-03-29,6990
"554743",2005-06-03,6042
"554798",2007-02-18,3156
"554839",2011-10-11,6815
"555076",2001-03-06,4675
"555170",2002-08-01,9297
"555803",2013-10-03,7361
"555848",2007-12-17,5265
"555857",2001-11-17,4331
"555877",2005-02-17,5045
"555928",2010-10-19,6966
"556159",2006-02-18,3411
"556229",2011-07-15,16517
"556294",2009-06-04,6189
"556441",2012-10-04,7404
"556657",2012-11-06,6914
"556682",2007-09-20,7422
"556727",2010-11-10,6753
"556866",2013-01-22,5648
"557064",2013-04-10,7367
"557085",2005-07-07,5455
"557139",2007-10-07,8438
"557140",2008-05-11,6775
"557190",2002-02-19,5138
"557200",2005-12-24,1497
"557249",2016-10-20,7542
"557308",2001-03-20,5106
"557386",2004-06-16,5395
"557609",2003-02-10,4805
"557649",2007-06-23,5914
"557901",2011-04-24,9521
"558007",2013-01-31,6336
"558094",2012-12-08,8845
"558156",2001-04-29,2459
"558439",2013-12-19,6327
"558672",2003-11-28,2747
"558816",2008-03-03,5366
"558894",2009-01-30,5733
"559039",2002-09-21,4580
"559251",2014-01-28,4500
"559397",2015-12-03,6752
"559414",2002-12-05,5174
"559429",2017-09-25,6881
"559570",2002-07-10,5368
"559787",2006-10-12,5724
"559933",2012-05-21,5334
"559965",2011-07-07,6560
"560345",2007-11-20,5894
"560640",2005-02-11,5332
"560737",2014-10-30,7466
"560942",2005-10-22,5028
"561033",2014-02-14,6763
"561089",2008-06-30,5873
"561132",2005-12-02,5617
"561173",2017-03-27,6397
"561423",2005-10-23,3654
"561558",2014-01-21,6264
"561714",2004-05-24,5472
"561828",2001-09-23,2671
"561958",2012-12-04,6345
"562251",2003-07-25,5907
"562490",2003-07-26,4454
"562680",2006-10-11,5694
"562860",2013-08-09,7522
"562931",2005-10-31,5812
"563333",2012-07-23,6196
"563344",2012-09-30,5260
"563474",2007-01-05,5166
"563729",2004-09-12,9648
"563742",2015-02-28,4668
"563817",2007-03-31,4744
"563857",2015-02-20,6317
"563908",2007-03-16,6785
"564039",2013-08-01,14817
"564175",2013-03-09,6134
"564303",2012-09-13,7348
"564347",2008-11-05,5728
"564389",2010-11-16,6670
"564550",2017-02-06,6297
"564709",2001-05-20,8355
"564766",2001-02-21,4871
"564848",2006-03-26,3210
"564903",2011-02-21,5019
"564911",2017-05-19,13984
"564945",2014-11-11,6465
"565039",2015-02-13,6497
"565411",2012-02-18,6816
"565513",2006-10-07,4820
"566012",2005-05-07,11575
"566133",2017-08-05,16073
"566287",2010-12-04,5600
"566444",2012-01-17,6484
"566499",2005-11-10,6014
"566561",2008-01-26,3954
"567176",2008-01-20,2252
"567233",2015-12-15,6472
"567590",2010-11-23,6364
"567606",2011-11-23,5769
"567625",2002-08-04,8394
"567772",2010-05-13,6277
"567813",2012-11-27,6204
"568201",2003-09-03,11508
"568220",2011-03-26,5789
"568241",2007-10-31,6695
"568585",2004-07-21,13160
"568857",2014-05-05,12376
"569076",2009-10-29,6466
"569137",2010-01-27,5548
"569174",2004-06-14,5085
"569203",2010-01-21,5828
"569375",2006-08-16,5211
"569460",2011-12-24,2118
"569620",2015-04-02,7313
"569676",2006-05-19,6286
"569701",2015-04-16,7203
"569876",2016-06-26,13760
"569980",2006-05-05,6065
"570547",2016-10-07,16454
"570612",2015-02-14,4157
"570797",2014-07-14,6372
"570853",2015-05-15,14178
"571394",2005-05-03,5692
"571452",2003-12-24,2068
"571662",2007-06-21,6221
"571828",2012-07-02,6201
"571850",2015-01-29,6657
"572161",2014-04-05,13777
"572261",2017-01-31,6369
"572335",2001-03-04,2082
"573009",2011-05-13,16180
"573106",2003-08-13,14686
"573268",2016-02-19,6839
"573585",2013-10-24,7545
"573707",2014-08-08,17230
"573798",2015-01-16,6832
"573868",2013-08-05,6743
"573895",2015-06-30,6713
"574512",2002-10-07,5544
"574645",2011-01-02,3129
"574736",2011-09-01,6613
"574758",2001-03-19,5112
"574823",2017-08-06,13324
"574859",2003-09-28,11020
"575015",2015-06-29,6727
"575034",2012-09-21,13895
"575117",2013-11-06,6929
"575211",2010-12-29,4555
"575274",2008-11-18,5633
"575345",2010-05-30,16275
"575461",2017-10-19,14570
"575751",2015-07-11,16030
"575887",2017-04-20,7047
"575941",2010-06-28,14799
"576138",2009-11-14,5794
"576170",2011-07-30,6968
"576407",2014-10-20,6985
"576959",2016-02-18,6793
"577006",2011-11-06,5249
"577013",2010-09-16,7156
"577063",2016-06-01,13930
"577123",2001-07-19,5450
"577517",2013-07-19,11574
"577654",2015-03-29,3845
"577701",2003-10-25,3514
"578017",2002-03-23,3942
"578382",2002-05-27,2363
"578486",2001-12-12,5186
"578529",2016-09-01,14170
"578578",2002-03-12,5442
"578697",2003-03-28,5024
"578802",2001-12-21,4771
"578981",2014-06-12,7301
"579862",2005-04-05,5410
"580160",2017-08-30,13105
"580162",2017-06-02,15788
"580175",2014-07-26,18637
"580340",2010-06-09,7228
"580547",2015-04-15,10941
"580612",2012-02-01,6677
"580655",2013-05-10,7032
"580723",2003-10-11,8047
"580834",2009-02-12,5608
"580891",2013-06-01,10836
"581025",2003-11-23,2910
"581138",2008-02-05,6106
"581215",2010-08-12,6333
"581429",2011-02-13,4774
"581575",2004-01-29,4710
"581877",2008-09-24,6076
"582082",2008-10-25,5484
"582105",2005-11-16,5375
"582554",2005-10-11,5706
"582591",2009-01-26,5217
"582648",2007-08-06,6320
"582871",2001-02-23,5462
"582993",2012-01-28,6273
"583329",2005-06-21,5350
"583660",2013-11-10,5718
"583682",2006-08-28,4936
"583806",2007-03-23,5582
"583888",2005-04-01,5716
"583900",2007-01-21,3449
"583936",2007-05-17,6521
"584138",2011-09-02,13800
"584140",2002-07-31,9756
"584292",2010-04-24,6369
"584492",2013-06-06,7363
"584812",2013-02-04,6214
"584891",2017-06-28,6583
"585430",2003-09-17,13267
"585505",2001-05-26,8986
"585597",2006-02-21,5324
"585613",2016-02-25,6844
"585773",2014-02-10,6042
"585799",2007-02-22,6136
"585993",2009-03-06,6169
"586044",2014-08-01,8003
"586059",2012-05-20,15164
"586144",2011-01-18,6007
"586145",2008-03-18,6100
"586222",2003-11-06,5566
"586427",2007-04-10,11750
"586490",2008-07-31,6123
"586588",2011-04-22,13166
"586600",2004-04-10,3894
"586667",2014-09-27,6788
"586907",2017-02-15,6632
"587147",2014-07-12,14595
"587191",2008-03-12,6305
"587343",2016-12-28,4260
"587429",2011-03-30,6632
"587431",2010-07-27,6122
"587539",2010-10-14,7000
"587740",2011-08-31,6055
"588078",2013-09-02,8676
"588176",2003-05-19,5162
"588247",2017-01-18,6366
"588441",2003-09-01,8907
"588447",2004-04-20,5368
"588529",2001-07-13,13764
"588623",2011-09-21,12325
"588633",2009-02-16,4559
"588735",2011-02-12,5636
"588957",2008-02-14,6173
"589000",2001-11-02,6074
"589335",2015-08-30,6274
"589563",2004-05-22,11874
"589722",2007-09-27,6504
"589811",2013-07-14,14501
"589850",2003-06-04,10789
"590183",2016-01-17,3078
"590222",2008-02-09,4326
"590316",2006-10-16,5463
"590393",2001-09-04,5129
"590487",2011-12-20,5870
"590561",2007-09-28,7613
"590637",2014-04-18,14361
"590688",2012-06-09,15664
"590828",2005-05-21,12120
"590946",2010-08-01,5137
"591301",2012-12-26,2581
"591504",2004-12-21,4173
"591508",2005-05-01,3230
"591551",2001-10-03,7749
"591831",2014-05-27,6326
"591899",2008-08-05,14901
"592148",2002-11-24,2728
"592160",2013-04-30,11310
"592214",2006-07-24,6800
"592377",2009-07-19,6064
"592767",2010-09-09,7037
"592908",2016-12-16,6088
"592950",2012-06-02,8271
"593000",2015-06-02,6864
"593154",2014-10-24,7646
"593204",2011-07-04,5094
"593228",2016-01-12,6349
"593311",2006-12-10,3032
"593397",2008-11-24,5241
"593489",2009-04-27,5571
"593514",2004-03-22,5022
"593839",2011-01-26,6154
"593860",2003-04-25,5666
"593941",2005-11-09,5761
"593994",2017-01-13,6208
"594045",2004-06-22,5281
"594073",2012-10-18,7540
"594199",2008-04-17,12724
"594224",2013-04-22,6332
"594433",2016-05-01,10388
"594440",2015-09-16,8032
"594514",2017-11-28,6318
"594572",2017-05-16,14036
"594680",2007-05-21,6052
"594726",2009-07-22,6715
"594952",2002-01-13,2336
"595031",2007-12-20,5430
"595520",2001-05-06,7628
"595548",2009-08-27,11801
"595696",2006-02-01,5593
"595794",2001-09-26,5537
"595925",2001-05-17,10518
"596243",2017-11-23,1719
"596264",2014-07-06,4579
"596399",2008-03-28,6591
"596635",2012-11-16,7490
"596744",2015-02-27,6507
"596747",2009-01-28,5529
"596835",2005-01-09,2382
"597023",2009-01-12,5303
"597027",2012-07-12,7255
"597177",2016-11-24,1945
"597216",2004-09-10,14194
"597370",2009-03-28,4582
"597699",2010-06-23,5598
"597814",2016-02-27,4934
"597844",2001-10-06,7976
"598224",2010-03-01,5369
"598332",2011-08-06,17888
"598555",2011-04-18,11589
"598556",2004-02-03,4857
"598612",2008-11-12,5570
"598772",2003-01-01,2949
"598773",2003-02-03,4834
"598898",2009-10-26,5781
"599088",2012-12-09,4226
"599122",2015-09-15,14353
"599289",2016-01-18,3685
"599495",2014-06-09,6732
"599619",2012-09-26,7109
"599634",2010-03-19,6962
"599913",2011-03-09,6401
"599934",2008-09-07,4412
"599993",2001-07-17,13021
"600124",2010-12-26,1830
"600370",2013-02-03,4154
"600413",2005-02-18,5198
"600653",2007-10-01,6155
"600911",2006-06-07,5853
"600968",2011-02-22,6366
"601161",2002-08-17,11741
"601201",2011-03-02,6376
"601256",2010-11-18,6794
"601323",2012-12-11,6200
"601405",2002-05-20,5115
"601434",2002-04-12,5515
"601497",2016-01-04,6311
"601557",2007-01-08,5208
"601641",2009-06-25,6160
"601721",2008-06-04,5593
"601883",2017-01-04,5573
"601893",2002-10-03,5694
"601951",2008-02-21,6647
"601978",2003-07-06,10035
"602036",2002-07-21,8864
"602110",2003-01-05,2016
"602131",2016-04-07,7257
"602275",2009-09-28,5996
"602289",2016-08-10,14662
"602765",2008-04-24,5791
"602773",2007-12-28,4007
"603006",2005-05-14,4379
"603011",2007-11-08,6493
"603055",2014-12-02,6229
"603262",2003-10-27,5286
"603350",2005-09-19,5636
"603669",2008-09-20,16565
"603768",2012-03-02,6840
"603812",2007-10-08,5697
"604031",2014-05-09,7472
"604369",2012-04-05,17363
"604479",2010-01-29,5819
"604507",2003-01-25,3175
"604638",2008-10-10,6789
"604718",2015-04-04,5591
"604966",2010-04-10,6595
"605419",2014-08-02,7746
"605490",2006-06-04,4004
"605623",2004-12-07,4896
"605663",2004-02-20,5321
"605849",2013-02-10,4123
"605900",2016-07-29,19512
"605910",2010-09-11,7166
"605994",2005-06-18,4165
"606015",2010-01-19,5681
"606435",2009-01-25,3161
"606529",2012-08-16,6341
"606968",2009-11-08,4529
"607035",2004-03-16,5528
"607122",2015-08-18,13961
"607228",2014-08-19,12073
"607231",2003-12-27,2207
"607260",2009-04-10,5687
"607536",2016-05-21,5478
"607764",2003-04-12,11026
"607818",2002-05-31,10704
"607830",2007-05-06,10710
"608026",2014-01-07,4404
"608117",2012-01-22,4214
"608158",2002-08-15,12737
"608230",2014-09-20,14146
"608488",2006-09-24,3765
"608526",2004-05-02,2569
"608556",2009-02-27,5764
"608614",2004-03-21,2405
"608892",2008-01-19,2749
"608904",2003-05-12,5098
"609062",2013-01-06,3496
"609227",2001-06-08,6357
"609257",2013-07-18,8919
"609327",2012-11-13,6524
"609466",2004-04-15,11763
"609473",2001-09-29,9571
"609632",2014-07-22,14036
"609800",2002-01-23,5340
"609810",2012-04-04,7251
"610116",2002-09-23,5683
"610294",2016-12-27,3490
"610465",2012-08-02,7328
"610832",2004-07-03,14876
"611133",2012-06-12,16017
"611423",2017-03-06,6244
"611471",2015-04-17,13545
"611679",2003-06-11,5413
"611779",2013-01-26,5629
"611814",2015-05-01,13325
"611919",2007-04-21,11658
"612254",2005-03-13,2906
"612500",2006-06-30,15162
"612780",2014-09-14,6857
"612820",2017-09-28,5843
"612832",2005-08-10,13325
"612849",2016-12-12,5907
"613008",2010-07-26,6493
"613068",2014-07-24,13639
"613193",2004-07-31,14463
"613335",2003-12-14,2837
"613555",2004-02-27,6128
"613686",2006-12-17,3649
"614174",2016-07-19,15887
"614496",2015-12-16,6456
"614647",2002-03-20,5272
"614832",2004-09-27,11984
"615066",2007-04-08,2256
"615135",2006-08-13,3671
"615207",2017-04-21,6950
"615478",2009-09-23,6581
"615597",2012-11-23,3341
"615700",2015-10-02,8009
"615937",2016-04-19,6489
"615987",2005-03-17,6012
"616125",2005-10-14,6827
"616247",2015-07-18,8087
"616537",2015-03-31,7014
"616539",2016-05-30,13037
"616644",2017-05-25,14597
"617043",2002-12-24,1944
"617435",2002-07-02,5470
"617447",2014-08-31,5870
"617865",2011-01-11,5855
"617869",2008-08-18,5166
"617950",2002-08-16,13644
"618178",2014-12-14,4525
"618192",2001-05-04,10094
"618426",2012-03-30,7268
"618448",2017-06-26,7126
"618617",2011-12-04,4709
"618897",2012-09-19,11509
"618922",2004-04-21,5547
"619196",2008-12-29,3949
"619404",2009-08-03,5865
"619450",2010-04-20,6095
"619746",2017-07-29,7023
"620074",2009-10-18,4547
"620168",2017-09-30,13413
"620251",2003-09-30,5909
"620292",2010-11-28,3129
"620310",2005-08-08,13471
"620341",2008-06-15,3989
"620359",2013-05-11,6530
"621122",2009-02-05,5577
"621496",2013-09-11,7297
"621683",2001-04-07,3604
"621768",2008-02-01,6354
"621871",2009-01-06,5141
"622152",2001-01-12,5180
"622325",2001-05-29,4618
"622387",2015-07-29,16182
"622395",2002-04-26,10353
"622459",2014-10-26,5412
"622542",2010-04-23,6814
"622546",2009-12-28,3670
"622609",2008-12-11,5593
"623139",2017-01-10,6019
"623312",2006-07-20,14214
"623345",2016-09-03,15040
"623409",2007-03-14,5926
"623425",2010-04-26,12403
"623430",2012-05-06,13188
"623529",2002-08-29,4755
"623663",2002-12-20,5120
"623697",2017-04-05,6539
"623893",2014-04-11,7715
"624006",2006-02-04,3952
"624018",2017-11-13,6485
"624201",2012-01-10,6106
"624279",2012-03-26,6385
"624467",2011-09-03,14427
"624632",2001-10-08,4784
"624742",2006-09-11,5524
"625011",2016-07-17,12972
"625098",2010-11-08,6217
"625185",2006-08-22,12237
"625506",2014-09-28,5241
"625654",2004-09-02,5238
"626112",2012-10-11,7466
"626399",2014-12-24,2390
"626830",2011-04-03,9806
"627113",2003-09-02,16407
"627436",2003-03-02,2260
"627751",2005-09-05,11602
"628107",2005-07-13,5452
"628252",2010-04-07,6371
"628326",2012-04-12,13436
"628477",2007-07-20,16331
"628537",2006-06-28,13542
"628643",2015-06-06,7061
"628787",2006-10-31,6149
"629047",2004-11-12,5782
"629300",2008-11-13,5759
"629460",2004-07-15,13075
"629686",2008-03-08,3996
"629733",2010-01-17,4035
"629766",2002-06-26,11528
"629808",2008-06-01,10374
"629966",2017-02-17,6628
"630197",2012-06-06,7009
"630245",2007-09-29,6043
"630407",2015-06-16,17385
"630443",2017-10-17,11644
"630571",2010-12-24,1916
"630590",2006-04-16,2190
"630735",2016-12-02,6867
"630757",2001-06-05,10047
"630875",2002-05-25,3442
"631484",2001-12-20,4959
"631489",2015-08-28,8256
"631582",2013-12-11,6467
"631742",2013-08-02,16086
"631771",2003-07-02,5792
"632069",2010-10-06,6782
"632119",2007-03-22,5841
"632349",2010-09-29,7097
"632480",2002-12-30,4079
"632717",2009-11-17,5940
"632731",2016-06-18,16410
"632878",2004-03-02,5381
"632916",2005-08-13,13811
"632920",2011-07-08,7814
"632978",2016-01-29,6823
"633224",2012-02-02,6965
"633308",2008-01-18,5568
"633559",2015-01-25,3753
"633878",2013-12-10,6227
"634007",2007-06-30,14436
"634167",2010-11-21,5019
"634249",2004-02-14,3449
"634293",2007-10-03,6908
"634435",2006-05-18,13990
"634545",2007-12-02,2919
"635097",2005-06-29,13570
"635221",2005-12-23,3666
"635278",2007-01-22,5235
"635329",2007-09-01,12829
"635358",2017-07-11,6591
"635670",2008-08-04,15426
"635740",2016-04-08,7132
"635954",2017-02-23,6551
"636139",2014-09-21,11475
"636242",2008-09-21,12375
"636302",2015-01-26,6870
"636368",2006-11-18,4937
"636405",2003-04-08,7765
"637026",2009-01-15,4599
"637322",2017-06-11,13989
"637513",2011-08-30,6242
"637648",2007-12-21,5001
"637668",2011-12-09,6913
"637685",2003-04-16,7733
"637701",2010-02-26,6111
"638095",2002-09-08,2885
"638157",2017-04-19,13115
"638294",2002-07-23,12067
"638435",2002-02-13,5532
"638686",2007-08-21,5894
"638697",2014-08-11,11406
"638721",2008-05-05,5557
"638762",2016-10-08,17757
"639073",2009-07-05,12777
"639502",2007-07-19,14846
"639505",2002-11-01,6330
"639632",2007-04-25,10649
"639716",2001-08-10,14533
"639879",2001-05-09,5326
"639996",2007-09-21,16197
"640124",2014-12-19,6375
"640230",2006-01-14,3995
"640321",2013-05-05,12072
"641474",2008-11-04,7049
"641629",2004-03-01,4766
"641676",2008-10-04,5449
"641841",2012-05-12,6069
"642013",2001-07-20,5648
"642089",2017-06-09,18363
"642980",2006-04-09,10050
"643102",2009-07-26,13137
"643315",2002-03-31,1658
"643533",2004-02-17,5168
"643763",2016-07-21,6995
"643975",2011-09-06,10850
"644161",2002-12-09,5707
"644255",2016-05-12,7253
"644291",2008-12-15,4687
"644526",2002-06-17,5335
"644782",2008-04-01,5740
"644802",2009-07-16,12368
"644862",2003-11-05,5599
"644902",2005-08-28,10225
"645362",2012-02-03,7119
"645395",2011-02-08,6397
"645647",2002-10-27,2973
"645669",2013-09-10,6661
"645716",2013-04-12,11954
"645858",2001-02-07,4912
"646266",2003-01-16,5055
"646658",2012-02-05,5106
"646699",2014-07-15,6518
"646751",2017-05-18,15177
"646797",2013-12-16,5941
"646811",2012-12-15,5662
"646825",2013-01-21,4316
"646863",2014-02-04,6421
"646974",2017-02-11,4350
"647183",2012-07-08,5163
"647256",2005-11-08,5432
"647397",2007-02-08,5023
"647398",2008-04-18,12381
"647569",2001-06-10,3460
"647632",2004-01-09,5293
"647731",2006-02-12,2989
"647814",2010-09-24,15245
"647815",2006-09-04,8416
"647923",2002-05-09,8336
"648154",2006-06-18,10953
"648155",2005-04-28,5270
"648174",2004-12-04,4465
"648192",2016-07-22,6941
"648266",2008-06-23,5986
"648545",2006-07-27,13870
"648775",2012-12-17,5950
"648840",2009-12-23,3659
"648904",2014-04-15,6484
"649010",2006-05-30,11721
"649017",2015-08-12,11635
"649244",2015-07-30,7151
"649429",2016-02-06,4746
"649738",2002-03-11,5232
"649781",2014-07-19,15376
"650246",2004-08-01,11675
"650334",2002-04-25,10196
"650340",2009-03-16,6105
"650890",2002-12-15,2702
"650921",2011-09-19,11614
"650925",2003-11-25,5143
"651092",2005-03-11,5666
"651188",2013-05-22,6698
"651209",2006-04-04,6115
"651379",2007-12-27,3750
"651413",2002-11-08,7465
"651652",2015-12-01,6519
"652000",2002-06-08,4565
"652045",2003-03-30,2325
"652131",2001-10-17,5384
"652185",2015-12-02,6719
"652243",2017-07-13,6850
"652448",2007-11-09,6912
"652449",2005-08-04,5367
"652615",2003-05-07,10413
"652680",2016-08-24,6078
"652711",2009-05-28,12795
"653068",2002-03-26,5065
"653175",2012-08-08,6605
"653209",2005-07-31,11132
"653318",2001-07-22,2694
"653422",2003-03-11,5290
"653724",2007-10-29,6014
"653795",2008-01-05,3597
"653818",2017-06-16,7029
"653820",2016-04-12,7609
"654536",2007-10-25,6528
"655195",2017-01-22,3082
"655390",2007-11-05,6062
"655445",2002-09-24,9628
"655731",2014-10-07,7071
"655820",2012-09-15,13942
"656146",2007-11-26,5429
"656150",2006-08-29,5226
"656366",2008-05-19,5310
"656479",2011-03-08,6372
"656554",2003-08-18,4970
"656772",2011-01-05,5669
"656913",2008-08-07,6462
"656960",2009-03-05,5916
"657260",2010-12-15,5756
"657285",2008-11-06,6035
"657407",2016-09-21,12325
"657437",2007-11-06,6244
"657566",2002-11-04,5178
"657638",2012-08-18,7277
"657848",2011-03-03,6566
"657934",2008-11-08,5847
"657996",2013-10-09,7149
"657999",2012-10-25,7236
"658041",2006-04-08,12667
"658088",2002-02-03,2518
"658167",2003-05-16,5624
"658172",2014-11-01,8134
"658190",2004-01-11,2375
"658349",2011-05-09,6013
"658398",2016-01-15,6787
"658505",2002-05-28,5256
"659015",2011-10-24,6579
"659028",2017-10-25,7044
"659176",2004-05-09,7375
"659492",2004-11-24,4430
"659908",2009-09-29,11049
"659922",2006-06-11,3506
"660078",2013-11-05,7042
"660236",2017-05-26,6332
"660882",2003-10-28,5503
"660949",2007-07-16,12098
"661024",2015-09-28,14479
"661134",2004-04-02,5357
"661349",2012-02-14,6601
"661404",2011-04-17,4818
"661417",2005-11-05,4986
"661623",2003-01-08,4990
"662026",2011-07-11,5949
"662056",2014-09-25,7691
"662311",2005-12-01,5500
"662354",2002-07-04,3587
"662372",2001-11-23,2810
"662384",2006-01-21,3920
"662389",2004-12-17,5352
"662759",2002-06-15,10706
"663030",2012-09-12,6912
"663116",2002-09-15,3313
"663533",2003-01-27,4580
"663701",2004-12-29,3941
"663750",2009-05-14,14360
"663820",2013-12-28,4352
"664194",2008-02-22,6490
"664220",2004-04-30,5451
"664361",2003-09-14,9207
"664554",2002-05-29,5452
"664580",2001-03-28,5090
"664805",2010-06-20,12408
"664815",2007-05-10,13253
"664987",2008-12-08,5080
"665056",2015-11-03,7334
"665278",2009-07-15,5882
"665280",2007-05-02,5910
"665470",2017-10-21,5764
"665593",2006-12-14,5565
"665613",2003-07-19,5588
"665616",2016-03-25,6030
"665672",2017-01-01,4741
"665704",2012-04-10,13184
"665721",2012-02-09,6899
"665751",2014-12-22,4808
"665816",2012-03-03,5749
"665982",2003-01-11,2984
"665993",2004-06-29,12414
"666292",2002-09-30,5350
"666565",2002-01-07,4833
"666634",2010-12-23,3671
"666846",2010-09-28,6512
"666862",2015-12-14,6210
"667001",2017-08-28,13018
"667186",2012-06-05,6968
"667430",2015-12-04,7244
"667480",2004-04-17,11333
"667563",2004-01-18,2741
"667607",2003-06-09,5941
"667682",2010-04-09,6994
"667705",2003-08-04,5379
"668064",2004-03-19,5485
"668396",2002-02-14,5364
"668412",2014-11-02,5818
"668451",2009-08-02,7793
"668509",2002-10-28,5240
"668620",2009-10-23,6450
"668800",2002-12-19,5321
"668905",2004-04-28,5114
"669193",2004-01-25,2332
"669282",2008-03-29,4482
"669283",2010-05-05,6457
"669488",2016-07-24,4266
"669676",2001-01-13,3079
"669742",2003-06-22,9588
"669779",2013-10-25,7982
"669924",2010-10-04,6493
"669927",2001-03-18,2906
"670314",2005-08-31,11959
"670330",2016-08-26,13664
"670436",2005-05-24,12995
"670492",2014-01-02,4888
"670563",2009-03-12,5848
"670844",2017-08-01,15952
"671492",2011-11-05,7844
"671525",2015-09-12,8060
"671734",2007-12-16,2941
"671759",2013-05-12,4057
"671849",2014-02-23,4498
"671863",2008-01-12,4031
"671867",2011-08-28,5191
"672060",2017-06-15,7112
"672115",2008-03-01,4055
"672226",2004-09-19,3443
"672316",2006-01-28,4118
"672333",2010-04-22,6252
"672469",2003-03-08,3246
"672500",2013-08-22,12695
"672572",2005-08-20,4842
"672616",2002-03-29,4281
"672659",2014-03-27,6441
"672673",2001-03-17,5637
"672716",2003-02-08,3263
"672769",2012-12-05,6392
"672874",2017-05-10,6815
"673017",2009-06-05,6969
"673141",2009-01-29,5473
"673282",2017-08-11,14534
"673390",2016-03-04,6732
"673400",2003-01-04,3037
"673532",2016-02-03,6681
"673535",2010-09-19,9249
"673556",2016-03-18,7145
"673634",2015-07-19,5931
"673648",2008-12-27,2327
"673780",2002-05-12,5826
"673876",2004-08-13,14444
"674070",2016-05-06,16186
"674080",2008-02-26,5928
"674146",2002-04-15,5095
"674253",2013-01-24,6252
"674313",2016-07-01,6747
"674621",2014-02-27,6260
"674628",2015-06-13,15777
